Date,FPT,HPG,MBB,MWG,SSI,VNM,VCB,GAS
2023-02-27,75.31085235899519,32.11227299858635,24.69125898987342,42.75153108554039,31.437463802043787,64.20268063790162,85.46825771808693,85.2112951351348
2023-02-28,75.20829459663713,33.55557587300558,25.366507714175135,42.65106607127654,32.266302443193965,63.90014703421856,87.02666187212414,86.1579588866567
2023-03-01,73.61502645073186,34.64918161584146,25.59041021569564,42.73713537958676,32.35008866354268,64.68125544486715,87.80765956903389,89.02731029344385
2023-03-02,70.58818279522566,33.287607031328974,24.67127366258037,40.951187715124625,32.70193446312634,64.43073025835115,86.3030966548748,89.42307718856111
2023-03-03,71.42690494562774,34.3977047760188,24.857330512237358,41.32748087606151,32.508070977332004,64.51294016948748,85.7665433013314,90.18411919606962
2023-03-06,72.99447811303948,34.890091185265604,24.753418686647958,40.96698431979974,32.15772702827008,63.96186866288887,85.28436587276097,92.61940229411996
2023-03-07,72.46009765642745,35.3017049819895,24.0702686535496,41.578934734047735,31.77852598412117,65.51205859522312,84.49022349446867,91.00922984190174
2023-03-08,73.72648514571995,36.00576039674499,24.049279927255995,39.93337452832953,32.81310141813225,64.39669175487818,82.94906298265914,92.86447314674513
2023-03-09,74.82522353663951,37.229214084024875,25.109651632268616,40.56512075422678,34.300253375163344,65.02097535773237,81.84109704176798,93.29342413210911
2023-03-10,75.9474407034722,38.104497148308376,25.05927714969508,40.85760031785991,34.28718028345419,64.70360846605844,82.78365321253251,93.13912434566686
2023-03-13,76.92764529306419,38.639518350216576,25.20074913663088,40.58863114664345,34.110919919951904,65.55122224955231,82.79600189550729,92.87372032050646
2023-03-14,80.2234705960228,38.02419093181471,25.786424326945877,41.54443808923787,36.06229713213227,66.95458597672737,84.41152122770042,97.49041574544002
2023-03-15,78.23225076964101,38.00051643182738,25.79895867401793,41.854960062313594,34.80818460614326,65.04103984836495,83.1889484664733,95.22188910825912
2023-03-16,76.59612395288963,39.46045722615223,25.971360710277743,42.27144597248384,35.73430642441846,65.60281608612283,82.30289379657,97.08692331888177
2023-03-17,76.5796988472094,39.566554951293824,26.556793772759097,40.77023498349573,36.689391010894205,66.16199678261651,82.15303323734601,97.45826715914225
2023-03-20,74.9720876245392,40.30097851149399,26.84490290999992,41.120074751755375,36.71655004845402,66.08577811970414,83.67546037379152,95.92382531418528
2023-03-21,75.85147572582811,39.896033740506816,25.64885231614804,40.8643435757033,35.95357781047445,65.32177272157928,81.90671284032729,94.03959947877956
2023-03-22,75.37275173164008,39.37669705649268,25.950137791893717,39.63118343867498,35.78788441781406,63.02508048914906,80.07953704444147,92.64604762344807
2023-03-23,75.30502164638335,40.44966487641335,26.166391133759724,40.787718633326314,37.22279299328999,62.990105879238676,80.84729897802855,90.59676838494823
2023-03-24,76.38771615011997,40.917884968533926,26.46586457767612,40.652186021343276,37.11299468403155,65.32092771288738,80.79370569927974,88.97210013198395
2023-03-27,75.8368464913334,41.29764962094524,26.53927376608872,41.32498275473224,36.15732710390688,65.47645535453208,79.7209569087925,88.62483680655558
2023-03-28,76.30872218777957,42.822888942727026,26.646989343825062,41.79220440515408,36.195134007765546,66.64940997609828,79.76135253900424,89.97038171692908
2023-03-29,80.70741656867581,42.33138741876213,27.021473215553208,43.806497454912424,37.87580855011944,66.24610228686944,80.50680779541929,92.01758098506129
2023-03-30,83.19374170339047,46.165251943400875,27.978597270994474,44.55607067454377,40.050459107505226,67.37019798118152,81.07763992231091,96.26660734112716
2023-03-31,83.07941117546234,46.73520436721367,27.886402869194775,44.048314953457925,39.92824521929924,68.79825462721902,81.64551015208667,94.39384770887888
2023-04-03,85.30156946994234,48.23450757194025,27.977183028818033,43.54295001459273,41.01344487636618,69.58763223763198,83.91510022112706,93.38897566864375
2023-04-04,85.99592271730361,47.78755884829521,28.176429862261593,44.195469810466705,39.66795965187549,70.03381446670952,82.20338839640553,94.96421243856999
2023-04-05,85.36144204547439,46.22402903623976,28.845278278653414,46.2883417765818,39.497408330891346,70.4883300855904,83.61238459807161,97.08974271492058
2023-04-06,87.42687077631602,46.22185319200679,28.665669247641006,46.0715676262552,39.62165125447595,71.23095048888351,84.12495670775733,97.62074327012319
2023-04-07,86.93994543160373,46.236228336246455,29.385678769749994,46.966224994003326,38.01542216598499,70.43410046008123,83.3941841679133,98.17791143289922
2023-04-10,89.03626985552972,46.24656078710309,29.228448419999797,47.09934761597009,37.79643915857787,69.90364736787441,83.33769481937956,98.5171700088185
2023-04-11,88.56067422903149,44.85814525364864,29.403550983832982,47.636879638335955,37.56230177965439,68.41929821292368,83.63656208304378,97.03717478978655
2023-04-12,84.56798086236311,43.98564275621458,29.792344414609296,47.420181750719834,35.90217756694579,67.06084443654501,83.27438493113763,97.53537557602799
2023-04-13,85.58819981329137,42.9212754654309,29.305224697736048,48.61938622368549,34.376088519252235,66.78680206105075,81.20205549527803,98.68587671602981
2023-04-14,83.84077651029872,40.51009178994083,28.600291673108245,46.89566545573429,34.39378555821761,64.39569224164971,80.37153089234266,98.20415165799527
2023-04-17,83.52349889000885,40.66704990714166,28.301609671169828,45.24790043778208,34.10403299105215,64.71675433107204,80.92114841000641,99.10908204333913
2023-04-18,83.91991925205664,41.25484127939998,28.922833327313256,47.549767369480435,35.068899858706686,64.45826350846166,81.63122986677911,103.0836760729862
2023-04-19,81.49257536165821,40.910238340035285,28.548546780857382,47.88032304272925,34.802236189572575,63.4582200455222,81.17911139745797,101.8447356937831
2023-04-20,77.85185083684745,40.44035887062351,28.801722168634498,47.55600360359075,34.946154596482934,65.492306648229,82.40129246155894,98.9043237966991
2023-04-21,77.77170938076036,39.996538848119634,29.21707261431585,46.799228991262325,36.36903235415055,66.27971154931265,83.544445602253,98.47735605670901
2023-04-24,79.03597622383705,42.4914085897258,29.782181349295673,47.25567436975911,36.6351150575684,65.80045954887777,86.02030201219874,100.60629870836186
2023-04-25,80.3527919920795,43.545440744171586,29.927815652915676,45.82713001970216,36.4650658145326,66.11376758635365,86.68146718746748,97.81157829968214
2023-04-26,80.30615180767577,44.862434206341376,30.649382246993657,45.78660749570449,36.6608204195374,66.41647400093316,86.9550808527491,101.30263452209344
2023-04-27,78.45038486220572,43.47159043444194,31.428313198215527,45.80328207448917,38.081930127448295,66.8490839576253,88.37497453565209,99.09107926851907
2023-04-28,80.95284208594589,44.57732857965498,31.106445412523723,45.38458727468233,39.50059882683536,66.85738310718595,88.76696232715436,97.18428429107722
2023-05-01,80.20866447044618,44.73695791577627,31.013036532268856,44.20020305249358,38.132187045923494,68.01964002131014,89.21225243161936,96.65572499147028
2023-05-02,81.35829923817684,45.13421784430532,32.17586302472594,44.10186518556502,38.662814988199266,67.68541403593964,89.40936070899524,94.8460747045445
2023-05-03,84.69372765068756,45.96731449481397,33.07303865557041,45.888965042835096,41.23481347790298,68.65487618967381,89.93249278777259,96.00994588054391
2023-05-04,82.90913418769577,44.59295021338682,32.33821395851302,45.21350319454697,41.4310896903625,68.52253007646014,88.48336408545136,95.08345614657524
2023-05-05,83.98031890274267,44.727131631229746,32.89279368777414,45.8063736069613,42.05160206253773,68.41081115205822,89.64588871993107,99.43733980562185
2023-05-08,84.84893698828091,42.91554494060865,32.546396793987654,47.45494691006797,41.47404101033664,69.29691733611502,90.02562711635179,102.5136791669477
2023-05-09,86.31959747354166,43.826852601308836,32.85161038788631,47.49749880578093,43.127336226324296,70.03405643235975,91.17736451534564,102.80096041581776
2023-05-10,89.35326290842931,41.81549542114854,32.63115153301774,47.89732456020225,41.980397568124175,68.07163836854865,89.93856243109056,103.74844858955726
2023-05-11,88.51699256643545,43.26781729631186,33.03718796276823,47.40641862877852,40.97877674168132,67.90922296864755,90.3314331164767,103.35352426883023
2023-05-12,88.081282286825,45.99623214931853,32.92038236306978,48.65177956435285,40.16038893547844,68.85682985684538,91.64323758970811,105.69620788462618
2023-05-15,86.2879985920689,45.967902841456024,33.18244440878631,47.720654036536494,38.79469822450642,67.83661871178771,91.24741655075745,102.23556591229452
2023-05-16,87.21232009969312,49.16205994899798,32.892139787479294,49.18040720731858,38.57214877525199,68.4674674430523,91.6171942665672,103.84286133209065
2023-05-17,89.34581302956292,49.557473937947975,33.12324232948748,49.86810601773693,38.80510558199908,70.27163697473085,95.03444415116905,105.47731452832103
2023-05-18,88.75484868864388,49.55993512262006,33.5831079670963,49.93578133241739,38.6026908868141,69.25182233993675,94.80797934081461,107.2300547340323
2023-05-19,89.35101351487204,47.93448669189521,32.65401462175217,50.920302037634535,38.34191273655541,68.9408742783871,95.06836654277713,106.01485957106333
2023-05-22,91.5382309719607,48.94412880191919,32.358580279579556,51.04297971201627,39.810791717629414,68.04823904708233,95.20552887797851,106.22573398452573
2023-05-23,92.71651852771397,48.88028604956925,32.838166399061244,51.44142913394588,39.850653327434145,68.5449499361323,94.9578982062154,106.42128134303329
2023-05-24,94.8056466685118,49.17092220836987,32.981139257977176,51.588377273670865,39.83468393244386,66.96540527987788,94.50337569980469,110.24637705814112
2023-05-25,97.31186988907027,50.51310074056916,34.43812961389102,53.11582340419609,41.114742926258735,69.48842414094008,96.89057098650389,108.36859469499973
2023-05-26,99.34798680978092,50.37637283308075,34.03244651381052,54.13412672896331,42.242475891665144,70.01769229334123,100.21412990584076,111.46339046573851
2023-05-29,97.30277810211724,50.15752195021861,32.672155894795345,51.20712061527311,40.376990659958366,70.1541375117664,102.5047706471137,108.75734147180891
2023-05-30,99.72210304651122,50.520031883472484,32.82969369820973,52.60040532080088,40.25424533345673,70.623298960433,103.58193552481293,108.8439623537477
2023-05-31,96.9338165142883,48.97348348179063,33.3030813544025,53.959798632545166,40.12723243207457,70.56207507749122,103.54489330731997,107.79428848639162
2023-06-01,97.55528904986689,48.48919331430458,33.6861496154657,55.95989236111023,40.24536668325966,70.19169082742238,105.1487326676118,109.6043240996321
2023-06-02,98.71122829542288,45.850805714018165,33.834858272061,56.032001707234706,39.683506869806685,70.05034374062419,105.03396743574056,109.89124853275457
2023-06-05,98.56880212494787,44.60887263643935,33.75044287245816,56.816249761436694,38.84127398720253,69.94556598649842,107.27007427988774,111.87512974803425
2023-06-06,101.3271877932792,45.21040369526021,34.65257835356902,58.436475771670075,41.92051869934772,72.2431869877672,109.10232153239245,115.5594495244717
2023-06-07,104.30468912586937,45.32005419902143,34.98207201742506,57.642126827246734,42.7000580474808,74.27974205029977,109.57474148910295,116.98883014324005
2023-06-08,106.70000487732781,45.54399672525079,36.07520401279513,59.46601340651914,41.48492972780414,75.32077508347824,110.04638674940006,118.07397101300784
2023-06-09,106.57389812218452,46.29258061867646,35.136548042085565,58.28775200147671,41.64194611567876,73.09956647859154,111.11974415644042,115.04703597611935
2023-06-12,108.06801033068305,46.31051847862029,34.5457278612616,57.805232274952715,42.453675859580784,73.56064340917979,110.61848655366896,117.79222078492501
2023-06-13,109.6992664347641,46.8020620225269,33.628075774956734,58.38236212762005,42.76662863631574,73.96630944110687,110.10924759963943,117.55962099653925
2023-06-14,110.58702617340396,48.69375403312436,33.34852669643483,59.08690221739232,43.74731441934351,75.60477140066142,110.99809504051879,118.67289536701223
2023-06-15,113.54079836659884,47.470376688582185,35.579313781344545,57.25596163000143,43.0983105609692,76.513699741427,110.54453019350544,117.20418259935079
2023-06-16,111.10194697989448,46.93112618680993,34.21112279218194,57.019582668207015,44.06721578438794,76.1464681782275,108.59391320126065,118.0113676996205
2023-06-19,108.76498326776981,45.01624843674102,34.3580262174299,56.2258387831531,42.86029087527823,74.62167873677768,107.3856490277151,115.00272796507781
2023-06-20,108.5440073304855,44.259861197133574,34.04061534576396,55.6728403307937,42.246210153427654,72.97487213486463,105.20092150764671,114.67085413668651
2023-06-21,106.35660805949578,42.567478758294484,34.06697852015031,55.42760286037589,42.02358076006695,73.03073677979054,104.4251952983339,110.69785723323778
2023-06-22,104.62383682216155,41.532810646929114,33.86311799201215,56.49792911502981,41.55537641769448,74.27681172012318,104.92207391781957,109.4593925825366
2023-06-23,103.07873119023196,40.7032481381295,33.050408478449185,55.9400959595666,39.42700085648647,73.96537095314322,102.96382691741671,106.31792099209649
2023-06-26,102.36263830386768,40.565638034117526,32.70983203832675,56.01443489704018,40.183850990784684,73.56691629990272,103.63070597795006,106.00262726394661
2023-06-27,98.95335899284791,39.80651812129592,33.22538411567568,56.8669651126797,39.84901388117351,72.03203133712083,101.92579094785819,103.69389314430602
2023-06-28,98.51183962683756,39.72747570356734,32.8254279710249,57.09253462691433,40.19504881185201,72.44026806521558,101.83813681827466,102.84283980499076
2023-06-29,100.69775836000915,39.63115079329148,32.77322024307171,60.55702165397409,42.491243129247245,73.75355363140119,104.8145174368859,105.42294997217388
2023-06-30,102.04398763669124,39.703279543376894,32.86657764343561,61.85279437126414,42.63968578962024,74.74812367796942,106.21600956747857,104.0576053466686
2023-07-03,102.22032698933505,40.893254556009616,33.74284354546656,63.02597741298072,42.51538687482975,75.95605469259209,106.83055643874316,105.51620298272093
2023-07-04,104.50087442743933,40.83520597695164,33.2186812892562,65.49376255417042,43.25072591038256,77.52598146852662,104.57090362866387,108.76990298381934
2023-07-05,104.16634311439886,41.08230327989736,32.57232883163152,65.80107029953683,42.937669572808815,78.30821647835918,102.93036488473432,109.76938887706521
2023-07-06,106.0816112289105,41.0620750871886,32.64958152937237,67.72357544979492,43.90740898449653,77.36079502586362,103.0720704299428,108.41455288071022
2023-07-07,108.2384514436292,40.58697785218469,31.386224372522175,67.77995595255494,45.71605990240505,78.30214795886012,100.63780848163435,109.00509256535392
2023-07-10,108.38212233600296,40.785080791783784,31.81097088590789,67.16571922869905,45.63907745482975,76.54883856399555,99.16328530550537,108.84933719119664
2023-07-11,108.48432364807547,40.00185539883008,31.48652612835913,66.78072728966454,45.49111418544221,77.15645263675592,97.16176386479084,107.20518479118722
2023-07-12,106.65541703391571,40.18040938724112,30.383420344157035,65.19192809985365,43.93403293662743,76.50462975864457,95.68938076585306,103.68046087148137
2023-07-13,110.57317957326894,39.968032827103194,30.111099387941575,67.9433579022918,44.481377218507596,77.00806013391356,98.32360262783048,104.19684083398542
2023-07-14,113.31964149932453,40.81852831514735,30.454970432154116,69.13671394924121,45.6896250553578,76.72287627315006,99.96084055971575,103.8293307251619
2023-07-17,112.37866389351277,39.93185963276889,30.168913568075773,69.09563143014722,45.38475882839535,76.65133076111047,102.11040773741372,103.01707440521406
2023-07-18,112.21410314779169,39.08265340921645,29.735902266595836,68.28664666598092,47.42068660196315,77.88260646788851,101.35314462726635,105.01968743474006
2023-07-19,113.9242418286997,39.08268413206746,30.792300958197703,68.45633069943108,47.444424969057145,77.17651815898544,99.27015461783864,101.62202547314344
2023-07-20,116.15885160628564,39.44931348567104,30.298005043467036,68.5897822415187,46.76745008143604,78.0692613384358,98.93525382257977,101.49736261771385
2023-07-21,116.91627612804568,39.82573518017294,30.16380394476751,67.52625183747139,47.03314581441831,76.10886593323455,95.49033169525887,103.17374149406167
2023-07-24,118.2893582503825,39.68708859023053,30.643400225377523,67.95201579620152,47.93846054692969,79.29496939403617,100.20301577768757,105.11613879472013
2023-07-25,121.01624867946684,38.59233091624533,31.523762657237793,68.38475549880366,48.4702454277546,78.37290312014287,101.88086725012533,106.35826309033767
2023-07-26,120.29266134257126,39.416896827067134,31.64860548940024,69.22812877132876,49.033364308276845,79.34650957430775,101.25599913595805,109.49583568916746
2023-07-27,119.97727312254275,39.07910157546068,31.22352945206314,68.45927542281461,50.36066440449335,80.39484469177698,102.72946254428892,107.66950793387613
2023-07-28,116.08041500361878,41.10692436349393,31.39270466630617,68.35754251554022,49.86249177705884,79.66193835289899,105.39560877453675,107.35297318362944
2023-07-31,117.22323099208356,42.11162585969313,32.356499300845186,69.08377927598426,51.40313788760257,79.66739005272242,106.3870075676774,109.51967033494738
2023-08-01,115.26604767037155,41.19552553282713,32.63836613484883,65.9319912662695,48.83750426359525,76.87354514646894,101.63293744119797,107.94300812547385
2023-08-02,115.71071243493365,41.63522428775154,32.29238224905073,67.67820998288965,53.127530840052145,78.27314426501765,102.50527128499037,109.65552014938812
2023-08-03,119.13072103637516,42.73538222476384,32.58648249947872,68.47889085256314,53.33403684620204,77.72288395070191,102.94307925172336,111.41839180788936
2023-08-04,121.94634491131758,43.485372775668324,32.67366426464642,69.31727220209811,54.138609686225394,80.16382656860758,104.61038728835487,113.59841589778713
2023-08-07,122.87878553134573,43.54413699050435,32.41736790717827,65.61500895540766,53.41559498214825,77.61947809208654,103.41169792025322,111.72092236200655
2023-08-08,120.28822357649454,44.57468811828565,32.384057614064886,64.37306558813553,55.213634243041874,76.79444760741515,102.28834734525924,112.34104747886322
2023-08-09,121.52702628079113,45.158255553791705,32.00170236890885,62.06371642719614,53.99760832538948,76.09710841732753,102.8625795473459,110.70540400288671
2023-08-10,121.19972466119775,44.806017893741824,31.238450336059437,62.90849631424139,54.5253267974766,77.4494186351251,103.94927615523937,109.27263229763585
2023-08-11,121.48215735810042,44.75439098660053,30.741699566119987,64.16618265772678,54.76733642113484,77.398334701715,104.42944328755539,111.80128206017763
2023-08-14,118.60944494002612,42.482710550688935,30.30705265407549,63.16995888930207,56.429675533176514,76.1913316978355,100.8897480069428,109.86927451520728
2023-08-15,115.31207158851677,41.175499084039416,30.575462045227862,61.25759852758441,53.37490148096004,76.23308245517603,100.24229183263682,106.51836959485131
2023-08-16,117.6163746777972,40.90337677732799,31.81792267223839,62.83039232069445,55.52714453099411,78.28243117587,103.2473781380764,106.73608950534825
2023-08-17,112.39485761676555,40.23276348916602,32.26496973354176,62.23371560763072,58.68276435862622,79.0003883198683,101.72810843823382,109.10998916667506
2023-08-18,111.10134819125156,41.72209241292539,32.318124675909445,63.52100414898023,59.38165704855037,80.10684994076189,99.4259186695153,109.47445686132448
2023-08-21,114.87803005679706,41.68837568805078,32.4154531233977,63.492469655806005,60.508199381421,79.19541530014328,101.11515084695478,112.22867382503279
2023-08-22,117.25937268291898,40.35890605108135,32.20420203890978,65.35024582518953,60.12487403706041,81.24310829710815,101.31255097474836,111.80759283444442
2023-08-23,116.65032622947878,41.85605751919917,32.07041877438956,63.10830357752978,58.160755450552934,80.7135047848046,102.00653878655223,113.22619036814994
2023-08-24,120.61994542777455,43.00373171450216,32.54281025015149,65.60047901982922,56.749657021131505,82.09158198889105,102.79440567292625,114.05330724702537
2023-08-25,121.62854289063145,45.44978695830137,33.312433017185555,65.92295093101419,57.37867918253297,82.71315605225105,103.81369445761378,115.76366979468513
2023-08-28,120.53749627854842,44.97568039878201,33.31208029776252,68.91158167281893,57.5664437207574,83.99134393824251,101.87622790398585,116.42624185111976
2023-08-29,117.55058633434129,43.49738380495453,33.372141555128884,69.8597833755467,55.912585531857395,83.5360822398346,100.74769807701794,112.19425646498169
2023-08-30,115.57826538700697,43.83929171284949,34.111289915761866,69.66616670055419,55.46133269628759,82.92301909216665,100.120281977964,106.63507221702639
2023-08-31,119.74555150940068,45.55677069818172,35.34062453833626,70.26966594731972,56.561276872835144,85.88116448251702,101.18970295024577,108.3894182897226
2023-09-01,118.53301085366417,45.42136625964927,35.159171265615996,73.87823249577701,57.71849652487276,84.3673563675095,102.02130145990985,106.65246122608832
2023-09-04,116.98945817511778,44.20138175643262,34.51858346567981,72.10115490867143,56.72692113083643,84.3953539336234,101.16145971746391,106.79364403393842
2023-09-05,112.45753020832379,44.74763829287343,33.61924304622578,73.82688163519788,56.887881253102044,83.29199996357225,102.35790829725855,107.97339653588762
2023-09-06,109.38132367289974,44.03575850538221,32.918303510502966,71.0491430286343,53.41061361729375,83.52257480630752,100.73370581804167,105.4820441470395
2023-09-07,109.26542848389644,44.75132915811718,32.45591014191642,69.86516821708204,54.22346408614356,82.1204850747984,99.7886099880488,104.69464733463046
2023-09-08,108.91687745554611,45.04247836379777,34.18588556006147,69.08319304205659,56.473899885232505,84.00069083826837,99.69361624571314,103.85965036059173
2023-09-11,107.20706903796565,45.0072514610417,33.51214964679181,71.85786417663385,57.46079114594072,86.02359674076789,102.31812825807556,103.10391854783366
2023-09-12,106.4146539109216,45.00432614368167,33.424849478006095,72.14531115630595,58.56371640701662,86.23614895700031,104.56130039298496,102.47232469518966
2023-09-13,104.51891513043316,44.8620629960942,33.01427594816918,68.16725177010031,55.75961206156344,85.13402535678927,101.24458145356762,98.49389071286399
2023-09-14,102.53744442739122,42.66528799949774,33.70574844741576,67.40360225316192,54.55592804137388,86.25931753657622,101.51079434461231,98.32864845764817
2023-09-15,104.30628782951864,42.11518266612746,34.01950035771671,65.72873569925822,56.79610973830203,87.97659318615685,100.51440405037833,94.70772368141199
2023-09-18,104.15616683050482,42.14678691621635,34.0094341328466,65.76917874718231,55.88904423766446,86.30999570684467,101.71582027025721,92.67854705123283
2023-09-19,102.920330178369,41.52632144166568,34.57552516699063,66.02161468704207,55.52648314413964,85.04744726292571,101.75736725233622,92.4390376393492
2023-09-20,102.89602271670407,41.1043713721175,34.72554685049746,63.632767178307574,55.74875012335622,85.72742277295212,103.93177120594791,92.67648680391207
2023-09-21,105.26408708985585,40.08022724150521,34.412919581670955,66.10676714001018,56.13926739788523,86.21249185500155,103.50697553264325,90.68735931522218
2023-09-22,103.39906172155048,38.29387577484153,33.697379837279875,65.09000120889512,57.771958110663846,83.2853978413699,102.18627922367921,91.37376677850649
2023-09-25,104.52947193575187,38.3936035265738,33.457934109888946,64.42522438939163,62.03706077123794,83.93177658891565,104.65319590446013,93.49076959419317
2023-09-26,107.48954586195913,40.23968143598351,34.202351461489584,66.94093911088768,63.752697301323266,84.61851026663828,110.02519074623287,93.29588829655907
2023-09-27,104.4014097013799,39.39625636637468,33.29349326154163,66.11612989671758,65.51590749300182,83.60330535503306,108.65380324586106,92.24686737408005
2023-09-28,104.61467572372595,37.338341725153846,33.04165654515767,65.7484553982077,64.62053632736327,81.77876264962676,105.2758243379278,91.39620640111137
2023-09-29,105.19246440916581,36.61714194740981,32.91611012623739,66.99136261719178,65.95524598478295,82.14487072783935,107.02395999068091,93.38657064031474
2023-10-02,105.90714499673425,36.03744721244497,33.80918006562062,67.76059269053735,66.15533627752286,82.76401220402899,106.58766900269859,95.25541529714728
